age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
19.71154943539991, Private,268192.03446508443, Some-college,10.01856315746496, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,-0.012939135832661399,0.008533368533139716,34.49813479529723, United-States, <=50K
52.55763763011224, Private,443662.35552295204, HS-grad,8.808679344761304, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,-0.016124184189702604,-0.003641254638662025,33.2381820595693, United-States, <=50K.
27.90194106767081, ?,182189.1551038322, Some-college,8.999168549361015, Married-spouse-absent, Sales, Unmarried, White, Female,-0.01056655777119241,0.013387200659101003,39.91411343153416, Peru, <=50K.
19.254142955690703, Private,129494.40371696702, 11th,9.958765300694933, Never-married, ?, Own-child, Asian-Pac-Islander, Male,-0.007471216260736542,0.0007743921584759866,50.308194108481665, ?, <=50K.
50.582765291837404, Federal-gov,400939.19816399063, HS-grad,13.788247698756786, Never-married, Craft-repair, Husband, White, Male,0.01417916208451007,0.0009913258751303752,53.813979902312724, United-States, >50K.
44.63210456060874, State-gov,357710.5262056445, HS-grad,9.994645356561609, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0.00525028234822259,0.0008747499160303108,35.29805423394379, United-States, <=50K.
18.03577754502664, State-gov,130239.51883222013, HS-grad,10.015256146918553, Married-civ-spouse, ?, Own-child, Asian-Pac-Islander, Female,0.003923649253934787,-0.009846133545567367,14.219127281050856, United-States, <=50K
48.99003717074641, ?,31369.816400548858, Some-college,8.985977518031197, Separated, Other-service, Unmarried, White, Female,-0.013730083413587309,0.006199816982731582,39.94508376710116, ?, <=50K.
28.72676651956129, Private,40047.87896049114, Some-college,13.06358573008921, Divorced, Transport-moving, Husband, White, Female,-0.004000398636639785,-0.002279863735195029,30.952834507583272, Greece, <=50K
44.46810181161766, Private,139404.35721510721, HS-grad,10.0531745359404, Never-married, Other-service, Own-child, White, Male,2985.4302009382136,-0.0035604682553474825,39.88304126911611, Nicaragua, <=50K
42.78525612150514, State-gov,158544.419971784, Assoc-voc,16.67323004071469, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-0.006503776793671977,9.963849029986107e-05,39.800195172503095, Mexico, <=50K
32.77723586069498, Private,304108.0426203246, Some-college,9.025699945182096, Never-married, Other-service, Unmarried, Black, Female,-0.013678523405523986,-0.011140952999455056,38.464095424385526, United-States, <=50K.
46.837744074154976, Self-emp-inc,79301.40178117095, 12th,7.042154936587178, Married-civ-spouse, ?, Husband, White, Male,0.0004917566944556079,-0.0031732769315528484,35.77484169075612, Philippines, <=50K
51.17961997616921, Self-emp-not-inc,185102.294652928, Bachelors,13.050974251693122, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.005461493026051327,-0.0016032788957941974,52.1810299570661, United-States, >50K
35.54029695658688, Local-gov,286105.441253417, Bachelors,14.643759814112846, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-2.582772576909938e-07,0.0016076169983772926,59.34428825241794, United-States, >50K.
44.00299503310087, Self-emp-not-inc,188376.35880265757, Assoc-voc,13.059183000514087, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.003960543998851452,5.654822618770362e-05,50.26938598397399, United-States, >50K
42.128798576857875, ?,424138.617947257, Some-college,10.038588616050264, Divorced, Exec-managerial, Unmarried, Black, Female,0.01379743048444233,-1.9262546117975746e-06,40.09076125460262, ?, <=50K.
40.660279543944995, Private,142204.7469496127, Some-college,11.970144371233847, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-0.012694510041965071,-0.003253552555732274,16.425908213916152, United-States, >50K.
58.04442196281333, Private,179143.5219353199, Some-college,13.05066710839662, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-0.00600944195662431,-0.01006866878305471,34.20525943147481, United-States, >50K.
35.5940458296439, Private,139352.88669535445, 11th,8.969106870742277, Married-spouse-absent, ?, Not-in-family, White, Female,-0.0017370167445446667,0.0027410734265232483,40.00462708745617, Philippines, <=50K
28.62182420384241, State-gov,147342.95329510816, Some-college,9.026532014072348, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,-0.004556008898641148,-0.008998567689044916,40.075830047040874, United-States, <=50K.
31.607206098296345, Private,164856.39021126693, Some-college,9.946979185509656, Never-married, Protective-serv, Own-child, White, Female,0.005336344014529447,0.004308640998218457,34.37023999371329, Vietnam, <=50K.
36.950802687882344, Local-gov,260387.37861796984, Bachelors,9.966104474585826, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.014188148539479457,2120.2283918357616,40.161097052408735, United-States, <=50K.
29.374187730067987, Private,145358.0311159251, Some-college,10.005466112936741, Divorced, ?, Not-in-family, Black, Female,-0.010245646639681055,0.001528573615459344,39.74992651116052, Dominican-Republic, <=50K.
22.890072809283772, Private,206512.73335119375, 10th,13.054477044811946, Married-civ-spouse, Craft-repair, Own-child, Black, Male,-0.007296081410678561,0.004877523194988087,40.15420716178629, Mexico, <=50K
62.90113352448445, Private,174279.73173549332, HS-grad,1.8477163588650378, Married-civ-spouse, Exec-managerial, Husband, White, Male,4916.260148602602,1851.4137658472,40.168253317848595, United-States, >50K.
61.83739318500748, Private,91953.07820232284, HS-grad,10.020805146408383, Never-married, Sales, Not-in-family, Black, Female,-0.01801727398144046,-0.0030612665220690746,39.88789451869842, United-States, <=50K
19.154997053903436, Private,366024.5939359198, HS-grad,13.042597193658167, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,-0.009619565961717855,-0.006404595494238556,40.09821033739168, United-States, <=50K.
57.564560840810486, Self-emp-not-inc,200140.43908053008, Masters,13.073812515730724, Married-civ-spouse, Exec-managerial, Husband, White, Male,3972.7467932230275,0.010148644634600901,44.32768367737668, United-States, >50K
27.480658543042946, Private,176428.92098370925, Bachelors,13.036801413840232, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.005174365535365747,0.0005719856375388209,40.095616595358344, United-States, <=50K.
39.77965490366231, Local-gov,372833.895178365, Some-college,6.931814662084727, Married-civ-spouse, Exec-managerial, Wife, Black, Male,-0.009427444405302823,0.006905093219356239,52.22486741077825, Laos, <=50K.
60.96962029370502, Self-emp-not-inc,161765.03232353317, Bachelors,12.999281124571501, Married-civ-spouse, Craft-repair, Husband, White, Male,9009.387068212582,0.0038163443049897797,54.404519195136345, United-States, >50K.
60.95198628176887, Local-gov,134142.83642310408, Some-college,10.972419723093774, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,-0.007828179637925795,-0.0003340416392223712,73.51239056715325, China, >50K.
28.206925071587218, Private,291254.5632961836, Some-college,13.031168179229043, Never-married, Other-service, Own-child, White, Male,-4.44739004160396e-05,-0.0015305867392588612,39.91833304419544, United-States, <=50K.
52.789561573483525, Private,159117.66476401148, Masters,9.963072395427591, Never-married, Other-service, Own-child, Black, Female,-0.0011192783405227598,0.0019460211619375283,40.09274808823384, United-States, <=50K
39.15401814348439, Local-gov,486157.20724242425, 1st-4th,17.1175115737126, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,-0.0019692512679263348,-0.007414938246224306,50.90018647054431, India, <=50K.
25.48740220573628, Self-emp-not-inc,226866.11858087353, Doctorate,13.062753717493615, Married-civ-spouse, Exec-managerial, Husband, White, Male,-0.008847643989941143,0.006515511594304051,39.89438733113633, ?, >50K.
33.720796233075205, Self-emp-inc,100300.9612759899, Bachelors,10.010324893704642, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,-0.029821160000446895,0.0021326637988648574,39.94973979803935, United-States, >50K.
35.78128395019091, Private,336562.67004833766, 7th-8th,10.051141523673241, Married-civ-spouse, Protective-serv, Husband, White, Male,0.006414744084929733,-0.0015400177352762215,44.90870007293381, Nicaragua, <=50K.
45.78987424020306, Private,156738.03730709417, HS-grad,10.042871190295212, Widowed, ?, Wife, White, Male,-0.008183721064601952,0.012076832637551427,34.011740911024525, United-States, <=50K
31.548370886234068, State-gov,170886.913558452, Some-college,5.992002720204779, Never-married, Machine-op-inspct, Own-child, Other, Male,-0.0020643019004357383,0.014831112550688292,39.956355103037524, United-States, <=50K.
34.66343386962284, Private,245664.33984845888, Assoc-acdm,9.018418268293178, Never-married, Sales, Husband, White, Male,-0.005578816074124471,0.0053936888789616055,40.048022786527284, Puerto-Rico, <=50K
31.68345621093973, Federal-gov,281458.04834860173, Bachelors,12.966611621176162, Married-civ-spouse, Transport-moving, Husband, White, Male,-0.008729469990119212,-0.0021017000438432847,39.93259235946841, United-States, <=50K
49.34370307118085, Private,208668.43690538828, 9th,5.369004508251606, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0.00669348975524633,0.00962111735741015,30.344241247711206, United-States, <=50K.
25.54703907798566, Self-emp-inc,244419.45089845016, 10th,9.026020147481258, Married-AF-spouse, Machine-op-inspct, Not-in-family, White, Male,-0.005307277405420125,-0.0006600655287046228,39.98460401120442, Philippines, <=50K.
37.46680345343679, Self-emp-not-inc,231340.999067573, Prof-school,8.999587581837531, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.00492963451967847,0.0035505277047860697,60.89704606262439, United-States, <=50K.
55.355455012724526, Self-emp-inc,214355.52243803846, Masters,13.104341011583013, Married-civ-spouse, Craft-repair, Husband, White, Male,0.006739564615733222,0.002946269667696307,44.58395097009843, United-States, >50K.
39.54814875908715, Private,200996.41418014932, HS-grad,9.012248650989815, Married-spouse-absent, Tech-support, Not-in-family, Black, Male,0.017004447170653924,0.011616401175148557,40.18908892583514, Mexico, <=50K
19.345693117924014, Private,287120.4328376805, Assoc-acdm,10.05777785662695, Never-married, Other-service, Unmarried, Black, Female,-0.009788690947865972,0.0054023471005086665,31.085285277044242, United-States, <=50K
47.09224494235462, Private,127650.780346741, 9th,10.043356621105884, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0.011543257734331114,-0.0022098625028051577,32.48362229371743, United-States, <=50K.
45.77108066831237, Private,115738.2891677955, 9th,5.877641563152823, Widowed, ?, Not-in-family, White, Female,0.001751020437088731,0.009856891990862836,29.657927626519953, United-States, <=50K.
44.64382221777934, Private,210863.20011812693, Doctorate,5.9941775515082485, Never-married, Other-service, Own-child, White, Female,0.008647887538520835,-0.004891994146492114,34.91485890896438, United-States, <=50K.
37.59286550573875, Self-emp-not-inc,397950.8455110683, Bachelors,17.240111089375638, Married-civ-spouse, Prof-specialty, Husband, White, Male,-0.00861250557917584,0.0057583836758616,49.698580745247284, United-States, >50K.
44.85522139894775, ?,290543.9103079545, Some-college,9.943698850476908, Never-married, Adm-clerical, Unmarried, White, Male,0.009025504975858245,-0.003204058121989738,43.033363615376665, United-States, <=50K
41.891129404485945, Local-gov,198536.79915858599, Bachelors,13.03171754982642, Married-civ-spouse, Exec-managerial, Husband, White, Male,7598.965813835334,0.005739256822114534,83.21504933219586, United-States, >50K.
55.06315387254983, Local-gov,232709.54010483235, Assoc-acdm,11.366100973072518, Married-civ-spouse, Transport-moving, Husband, White, Male,-0.019701146101642905,2126.400838983305,48.57744764070787, United-States, >50K
